what,kind,bundleId,bundleVersion,description,time
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1485818740233
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1485818740234
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1485818740234
os,sysinfo,,,"linux",1485818740236
arch,sysinfo,,,"x86",1485818740236
ws,sysinfo,,,"gtk",1485818740236
locale,sysinfo,,,"en_US",1485818740236
processors,sysinfo,,,"8",1485818740236
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1485818740236
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1485818740236
java.specification.name,sysinfo,,,"Java Platform API Specification",1485818740236
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1485818740236
java.specification.version,sysinfo,,,"1.6",1485818740236
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1485818740236
java.version,sysinfo,,,"1.6.0_23",1485818740236
java.vm.info,sysinfo,,,"mixed mode",1485818740236
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1485818740236
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1485818740236
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1485818740236
java.vm.specification.version,sysinfo,,,"1.0",1485818740236
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1485818740236
java.vm.version,sysinfo,,,"19.0-b09",1485818740236
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1485818740487
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1485818740527
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1485818740565
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1485818742290
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1485818743241
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1485818743247
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1485818743253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485818746381
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1485818748681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1485818748681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485818748691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485818750272
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1485818751662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1485818751662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485818751675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485818753246
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485818754427
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1485818754866
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1485818754867
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.1.1.243,"com.altera.debug.cdi.gdb.plugin",1485818754867
stopped,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1485818754867
stopped,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1485818754867
stopped,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1485818754867
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1485818754867
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1485818754867
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1485818754867
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1485818754868
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1485818754868
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1485818754869
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1485818754869
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1485818754869
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1485818754870
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1485818754871
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1485818754871
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1485818754872
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1485818754872
