what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1488919002933
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1488919002933
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1488919002934
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1488919002935
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1488919002935
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1488919002936
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1488919002936
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1488919002936
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1488919002937
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1488919002937
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1488919002937
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1488919002938
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1488919002938
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1488919002938
os,sysinfo,,,"linux",1488919002941
arch,sysinfo,,,"x86",1488919002941
ws,sysinfo,,,"gtk",1488919002941
locale,sysinfo,,,"en_US",1488919002941
processors,sysinfo,,,"8",1488919002941
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1488919002941
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1488919002941
java.specification.name,sysinfo,,,"Java Platform API Specification",1488919002941
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1488919002941
java.specification.version,sysinfo,,,"1.6",1488919002941
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1488919002941
java.version,sysinfo,,,"1.6.0_23",1488919002941
java.vm.info,sysinfo,,,"mixed mode",1488919002941
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1488919002941
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1488919002941
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1488919002941
java.vm.specification.version,sysinfo,,,"1.0",1488919002941
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1488919002941
java.vm.version,sysinfo,,,"19.0-b09",1488919002941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1488919005201
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1488919005963
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1488919011818
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1488919011881
